"";"Lineage_Name";"species";"biomes";"n_interactions";"n_local_partners";"n_local_species";"ND_Host_Parasite";"Host_Status"
"843";"THAMAE01";"Thamnophilus_aethiops";"Amazonia";1;26;15;0,0384615384615385;"R"
"844";"THAMAE01";"Thamnophilus_aethiops";"Andinean_Forest";1;26;15;0,0384615384615385;"R"
"845";"THAMAE01";"Thamnophilus_nigrocinereus";"Amazonia";1;26;15;0,0384615384615385;"R"
"846";"THAMAE01";"Willisornis_poecilinotus";"Amazonia";3;26;15;0,115384615384615;"R"
"847";"THAMAE01";"Willisornis_poecilinotus";"Andinean_Forest";1;26;15;0,0384615384615385;"R"
"848";"THAMAE01";"Xiphorhynchus_elegans";"Amazonia";1;26;15;0,0384615384615385;"R"
"849";"THAMB02";"Thamnophilus_ambiguus";"Cerrado";16;16;1;1;"R"
"850";"THAMB02";"Thamnophilus_ambiguus";"Mata_Atlantica";7;16;1;0,4375;"R"
"851";"THASAT06";"Hypocnemis_striata";"Amazonia";1;10;8;0,1;"R"
"852";"THASAT06";"Myrmoborus_myotherinus";"Amazonia";1;10;8;0,1;"R"
"853";"THASAT06";"Phlegopsis_nigromaculata";"Amazonia";1;10;8;0,1;"R"
"854";"THASAT06";"Pipra_fasciicauda";"Amazonia";1;10;8;0,1;"R"
"855";"THASAT06";"Thamnomanes_saturninus";"Amazonia";1;10;8;0,1;"R"
"856";"THASAT06";"Thamnophilus_nigrocinereus";"Amazonia";2;10;8;0,2;"R"
"857";"THASAT06";"Thryothorus_leucotis";"Amazonia";1;10;8;0,1;"R"
"858";"THASAT06";"Turdus_fumigatus";"Amazonia";2;10;8;0,2;"R"
"859";"TROAED15";"Adelomyia_melanogenys";"Andinean_Forest";3;48;12;0,0625;"R"
"860";"TROAED15";"Coeligena_torquata";"Andinean_Forest";1;48;12;0,0208333333333333;"R"
"861";"TROAED15";"Diglossa_albilatera";"Andinean_Forest";1;48;12;0,0208333333333333;"R"
"862";"TROAED15";"Diglossa_cyanea";"Andinean_Forest";26;48;12;0,541666666666667;"R"
"863";"TROAED15";"Phaethornis_baroni";"Andinean_Forest";1;48;12;0,0208333333333333;"R"
"864";"TROAED15";"Phaethornis_guy";"Andinean_Forest";4;48;12;0,0833333333333333;"R"
"865";"TROAED15";"Phaethornis_malaris";"Andinean_Forest";1;48;12;0,0208333333333333;"R"
"866";"TROAED15";"Phaethornis_striigularis";"Andinean_Forest";2;48;12;0,0416666666666667;"R"
"867";"TROAED15";"Phaethornis_superciliosus";"Andinean_Forest";1;48;12;0,0208333333333333;"R"
"868";"TROAED15";"Phaethornis_syrmatophorus";"Andinean_Forest";4;48;12;0,0833333333333333;"R"
"869";"TROAED15";"Phaethornis_yaruqui";"Andinean_Forest";3;48;12;0,0625;"R"
"870";"TROAED15";"Troglodytes_aedon";"Andinean_Forest";1;48;12;0,0208333333333333;"M"
"871";"TROAED20";"Adelomyia_melanogenys";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"872";"TROAED20";"Amazilia_alticola";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"873";"TROAED20";"Amblycercus_holosericeus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"874";"TROAED20";"Basileuterus_trifasciatus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"875";"TROAED20";"Boissonneaua_matthewsii";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"876";"TROAED20";"Buarremon_torquatus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"877";"TROAED20";"Campylorhynchus_fasciatus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"878";"TROAED20";"Cinnycerthia_unirufa";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"879";"TROAED20";"Coeligena_coeligena";"Andinean_Forest";2;53;45;0,0377358490566038;"R"
"880";"TROAED20";"Coeligena_iris";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"881";"TROAED20";"Coeligena_torquata";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"882";"TROAED20";"Colibri_thalassinus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"883";"TROAED20";"Cranioleuca_antisiensis";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"884";"TROAED20";"Diglossopis_caerulescens";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"885";"TROAED20";"Elaenia_albiceps";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"886";"TROAED20";"Elaenia_pallatangae";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"887";"TROAED20";"Eriocnemis_cupreoventris";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"888";"TROAED20";"Eriocnemis_derbyi";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"889";"TROAED20";"Eriocnemis_vestita";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"890";"TROAED20";"Furnarius_leucopus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"891";"TROAED20";"Heliangelus_viola";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"892";"TROAED20";"Heliodoxa_rubinoides";"Andinean_Forest";2;53;45;0,0377358490566038;"R"
"893";"TROAED20";"Hellmayrea_gularis";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"894";"TROAED20";"Icterus_mesomelas";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"895";"TROAED20";"Lafresnaya_lafresnayi";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"896";"TROAED20";"Leiothlypis_peregrina";"Andinean_Forest";1;53;45;0,0188679245283019;"M"
"897";"TROAED20";"Lepidocolaptes_lacrymiger";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"898";"TROAED20";"Leptopogon_taczanowskii";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"899";"TROAED20";"Metallura_tyrianthina";"Andinean_Forest";2;53;45;0,0377358490566038;"M"
"900";"TROAED20";"Mionectes_striaticollis";"Andinean_Forest";2;53;45;0,0377358490566038;"R"
"901";"TROAED20";"Myadestes_ralloides";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"902";"TROAED20";"Myioborus_miniatus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"903";"TROAED20";"Myiothlypis_coronata";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"904";"TROAED20";"Myiothlypis_fraseri";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"905";"TROAED20";"Myiothlypis_nigrocristata";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"906";"TROAED20";"Ochthoeca_rufipectoralis";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"907";"TROAED20";"Phaethornis_griseogularis";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"908";"TROAED20";"Phaethornis_guy";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"909";"TROAED20";"Pipreola_riefferii";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"910";"TROAED20";"Synallaxis_azarae";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"911";"TROAED20";"Thraupis_cyanocephala";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"912";"TROAED20";"Tiaris_obscura";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"913";"TROAED20";"Troglodytes_aedon";"Andinean_Forest";5;53;45;0,0943396226415094;"M"
"914";"TROAED20";"Turdus_nigriceps";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"915";"TROAED20";"Turdus_serranus";"Andinean_Forest";1;53;45;0,0188679245283019;"R"
"916";"TULEU01";"Thamnophilus_ambiguus";"Cerrado";1;12;4;0,0833333333333333;"R"
"917";"TULEU01";"Turdus_amaurochalinus";"Cerrado";1;12;4;0,0833333333333333;"PM"
"918";"TULEU01";"Turdus_leucomelas";"Cerrado";8;12;4;0,666666666666667;"R"
"919";"TULEU01";"Turdus_leucomelas";"Mata_Atlantica";1;12;4;0,0833333333333333;"R"
"920";"TULEU01";"Tyrannus_melancholicus";"Cerrado";2;12;4;0,166666666666667;"PM"
"921";"TUMIG03_";"Turdus_amaurochalinus";"Mata_Atlantica";9;11;3;0,818181818181818;"PM"
"922";"TUMIG03_";"Turdus_flavipes";"Mata_Atlantica";1;11;3;0,0909090909090909;"M"
"923";"TUMIG03_";"Turdus_rufiventris";"Mata_Atlantica";1;11;3;0,0909090909090909;"R"
