"";"x";"y";"Temp";"Prec"
"11306";-77,55;-6,583333;162;923
"11307";-77,55;-6,583333;162;923
"11308";-77,55;-6,583333;162;923
"11309";-77,55;-6,583333;162;923
"11310";-77,55;-6,583333;162;923
"11311";-77,55;-6,583333;162;923
"11312";-77,55;-6,583333;162;923
"11313";-77,55;-6,583333;162;923
"11314";-77,55;-6,583333;162;923
"11315";-77,55;-6,583333;162;923
"11316";-77,55;-6,583333;162;923
"11317";-77,55;-6,583333;162;923
"11318";-77,55;-6,583333;162;923
"11319";-77,55;-6,583333;162;923
"11320";-77,55;-6,583333;162;923
"11321";-77,55;-6,583333;162;923
"11322";-77,55;-6,583333;162;923
"11323";-77,55;-6,583333;162;923
"11324";-77,55;-6,583333;162;923
"11325";-77,55;-6,583333;162;923
"11326";-77,55;-6,583333;162;923
"11327";-77,55;-6,583333;162;923
"11328";-77,55;-6,583333;162;923
"11329";-77,55;-6,583333;162;923
"11330";-77,55;-6,583333;162;923
"11331";-77,55;-6,583333;162;923
"11332";-77,55;-6,583333;162;923
"11333";-77,55;-6,583333;162;923
"11334";-77,55;-6,583333;162;923
"11335";-77,55;-6,583333;162;923
"11336";-77,55;-6,583333;162;923
"11337";-77,55;-6,583333;162;923
"11338";-77,55;-6,583333;162;923
"11339";-77,55;-6,583333;162;923
"11340";-77,55;-6,583333;162;923
"11341";-77,55;-6,583333;162;923
"11342";-77,55;-6,583333;162;923
"11343";-77,55;-6,583333;162;923
"11344";-77,55;-6,583333;162;923
"11345";-77,55;-6,583333;162;923
"11346";-77,55;-6,583333;162;923
"11347";-77,55;-6,583333;162;923
"11348";-77,55;-6,583333;162;923
"11349";-77,55;-6,583333;162;923
"11350";-77,55;-6,583333;162;923
"11351";-77,55;-6,583333;162;923
"11352";-77,55;-6,583333;162;923
"11353";-77,55;-6,583333;162;923
"11354";-77,55;-6,583333;162;923
"11355";-77,55;-6,583333;162;923
"11356";-77,55;-6,583333;162;923
"11357";-77,55;-6,583333;162;923
"11358";-77,55;-6,583333;162;923
"11359";-77,55;-6,583333;162;923
"11360";-77,55;-6,583333;162;923
"11361";-77,55;-6,583333;162;923
"11362";-77,55;-6,583333;162;923
"11363";-77,55;-6,583333;162;923
"11364";-77,55;-6,583333;162;923
"11365";-77,55;-6,583333;162;923
"11366";-77,55;-6,583333;162;923
"11367";-77,55;-6,583333;162;923
"11368";-77,55;-6,583333;162;923
"11369";-77,55;-6,583333;162;923
"11370";-77,55;-6,583333;162;923
"11371";-77,55;-6,583333;162;923
"11372";-77,55;-6,583333;162;923
"11373";-77,55;-6,583333;162;923
"11374";-77,55;-6,583333;162;923
"11375";-77,55;-6,583333;162;923
"11376";-77,55;-6,583333;162;923
"11377";-77,55;-6,583333;162;923
"11378";-77,55;-6,583333;162;923
"11379";-77,55;-6,583333;162;923
"11380";-77,55;-6,583333;162;923
"11381";-77,55;-6,583333;162;923
"11382";-77,55;-6,583333;162;923
"11383";-77,55;-6,583333;162;923
"11384";-77,55;-6,583333;162;923
"11385";-77,55;-6,583333;162;923
"11386";-77,55;-6,583333;162;923
"11387";-77,55;-6,583333;162;923
"11388";-77,55;-6,583333;162;923
"11389";-77,55;-6,583333;162;923
"11390";-77,55;-6,583333;162;923
"11391";-77,55;-6,583333;162;923
"11392";-77,55;-6,583333;162;923
"11393";-77,55;-6,583333;162;923
"11394";-77,55;-6,583333;162;923
"11395";-77,55;-6,583333;162;923
"11396";-77,55;-6,583333;162;923
"11397";-77,55;-6,583333;162;923
"11398";-77,55;-6,583333;162;923
"11399";-77,55;-6,583333;162;923
"11400";-77,55;-6,583333;162;923
"11401";-77,55;-6,583333;162;923
"11402";-77,55;-6,583333;162;923
"11403";-77,55;-6,583333;162;923
"11404";-77,55;-6,583333;162;923
"11405";-77,55;-6,583333;162;923
"11406";-77,55;-6,583333;162;923
"11407";-77,55;-6,583333;162;923
"11408";-77,55;-6,583333;162;923
"11409";-77,55;-6,583333;162;923
"11410";-77,55;-6,583333;162;923
"11411";-77,55;-6,583333;162;923
"11412";-77,55;-6,583333;162;923
"11413";-77,55;-6,583333;162;923
"11414";-77,55;-6,583333;162;923
"11415";-77,55;-6,583333;162;923
"11416";-77,55;-6,583333;162;923
"11417";-77,55;-6,583333;162;923
"11418";-77,55;-6,583333;162;923
"11419";-77,55;-6,583333;162;923
"11420";-77,55;-6,583333;162;923
"11421";-77,55;-6,583333;162;923
"11422";-77,55;-6,583333;162;923
"11423";-77,55;-6,583333;162;923
"11424";-77,55;-6,583333;162;923
"11425";-77,55;-6,583333;162;923
"11426";-77,55;-6,583333;162;923
"11427";-77,55;-6,583333;162;923
"11428";-77,55;-6,583333;162;923
"11429";-77,55;-6,583333;162;923
"11430";-77,55;-6,583333;162;923
"11431";-77,55;-6,583333;162;923
"11432";-77,55;-6,583333;162;923
"11433";-77,55;-6,583333;162;923
"11434";-77,55;-6,583333;162;923
"11435";-77,55;-6,583333;162;923
"11436";-77,55;-6,583333;162;923
"11437";-77,55;-6,583333;162;923
"11438";-77,55;-6,583333;162;923
"11439";-77,55;-6,583333;162;923
"11440";-77,55;-6,583333;162;923
"11441";-77,55;-6,583333;162;923
"11442";-77,55;-6,583333;162;923
"11443";-77,55;-6,583333;162;923
"11444";-77,55;-6,583333;162;923
"11445";-77,55;-6,583333;162;923
"11446";-77,55;-6,583333;162;923
"11447";-77,55;-6,583333;162;923
"11448";-77,55;-6,583333;162;923
"11449";-77,55;-6,583333;162;923
"11450";-77,55;-6,583333;162;923
"11451";-77,55;-6,583333;162;923
"11452";-77,55;-6,583333;162;923
"11453";-77,55;-6,583333;162;923
"11454";-77,55;-6,583333;162;923
"11455";-77,55;-6,583333;162;923
"11456";-77,55;-6,583333;162;923
"11457";-77,55;-6,583333;162;923
"11458";-77,55;-6,583333;162;923
"11459";-77,55;-6,583333;162;923
"11460";-77,55;-6,583333;162;923
"11461";-77,416667;-6,716667;186;925
"11462";-77,416667;-6,716667;186;925
"11463";-77,416667;-6,716667;186;925
"11464";-77,416667;-6,716667;186;925
"11465";-77,416667;-6,716667;186;925
"11466";-77,416667;-6,716667;186;925
"11467";-77,416667;-6,716667;186;925
"11468";-77,416667;-6,716667;186;925
"11469";-77,416667;-6,716667;186;925
"11470";-77,416667;-6,716667;186;925
"11471";-77,416667;-6,716667;186;925
"11472";-77,416667;-6,716667;186;925
"11473";-77,416667;-6,716667;186;925
"11474";-77,416667;-6,716667;186;925
"11475";-77,416667;-6,716667;186;925
"11476";-77,416667;-6,716667;186;925
"11477";-77,416667;-6,716667;186;925
"11478";-77,416667;-6,716667;186;925
"11479";-77,416667;-6,716667;186;925
"11480";-77,416667;-6,716667;186;925
"11481";-77,416667;-6,716667;186;925
"11482";-77,416667;-6,716667;186;925
"11483";-77,416667;-6,716667;186;925
"11484";-77,416667;-6,716667;186;925
"11485";-77,416667;-6,716667;186;925
"11486";-77,416667;-6,716667;186;925
"11487";-77,416667;-6,716667;186;925
"11488";-77,416667;-6,716667;186;925
"11489";-77,416667;-6,716667;186;925
"11490";-77,416667;-6,716667;186;925
"11491";-77,416667;-6,716667;186;925
"11492";-77,416667;-6,716667;186;925
"11493";-77,416667;-6,716667;186;925
"11494";-77,416667;-6,716667;186;925
"11495";-77,416667;-6,716667;186;925
"11496";-77,416667;-6,716667;186;925
"11497";-77,416667;-6,716667;186;925
"11498";-77,416667;-6,716667;186;925
"11499";-77,416667;-6,716667;186;925
"11500";-77,416667;-6,716667;186;925
"11501";-77,416667;-6,716667;186;925
"11502";-77,416667;-6,716667;186;925
"11503";-77,416667;-6,716667;186;925
"11504";-77,416667;-6,716667;186;925
"11505";-77,416667;-6,716667;186;925
"11506";-77,416667;-6,716667;186;925
"11507";-77,416667;-6,716667;186;925
"11508";-77,416667;-6,716667;186;925
"11509";-77,416667;-6,716667;186;925
"11510";-77,416667;-6,716667;186;925
"11511";-77,416667;-6,716667;186;925
"11512";-77,416667;-6,716667;186;925
"11513";-77,416667;-6,716667;186;925
"11514";-77,416667;-6,716667;186;925
"11515";-77,416667;-6,716667;186;925
"11516";-77,416667;-6,716667;186;925
"11517";-77,416667;-6,716667;186;925
"11518";-77,416667;-6,716667;186;925
"11519";-77,416667;-6,716667;186;925
"11520";-77,416667;-6,716667;186;925
"11521";-77,416667;-6,716667;186;925
"11522";-77,416667;-6,716667;186;925
"11523";-77,416667;-6,716667;186;925
"11524";-77,416667;-6,716667;186;925
"11525";-77,416667;-6,716667;186;925
"11526";-77,416667;-6,716667;186;925
"11527";-77,416667;-6,716667;186;925
"11528";-77,416667;-6,716667;186;925
"11529";-77,416667;-6,716667;186;925
"11530";-77,416667;-6,716667;186;925
"11531";-77,416667;-6,716667;186;925
"11532";-77,416667;-6,716667;186;925
"11533";-77,416667;-6,716667;186;925
"11534";-77,416667;-6,716667;186;925
"11535";-77,416667;-6,716667;186;925
"11536";-77,416667;-6,716667;186;925
"11537";-77,416667;-6,716667;186;925
"11538";-77,416667;-6,716667;186;925
"11539";-77,416667;-6,716667;186;925
"11540";-77,416667;-6,716667;186;925
"11541";-77,416667;-6,716667;186;925
"11542";-77,416667;-6,716667;186;925
"11543";-77,416667;-6,716667;186;925
"11544";-77,416667;-6,716667;186;925
"11545";-77,416667;-6,716667;186;925
"11546";-77,416667;-6,716667;186;925
"11547";-77,416667;-6,716667;186;925
"11548";-77,416667;-6,716667;186;925
"11549";-77,416667;-6,716667;186;925
"11550";-77,416667;-6,716667;186;925
"11551";-77,416667;-6,716667;186;925
"11552";-77,416667;-6,716667;186;925
"11553";-77,416667;-6,716667;186;925
"11554";-77,416667;-6,716667;186;925
"11555";-77,416667;-6,716667;186;925
"11556";-77,416667;-6,716667;186;925
"11557";-77,416667;-6,716667;186;925
"11558";-77,416667;-6,716667;186;925
"11559";-77,416667;-6,716667;186;925
"11560";-77,416667;-6,716667;186;925
"11561";-77,416667;-6,716667;186;925
"11562";-77,416667;-6,716667;186;925
"11563";-77,416667;-6,716667;186;925
"11564";-77,416667;-6,716667;186;925
"11565";-77,416667;-6,716667;186;925
"11566";-77,416667;-6,716667;186;925
"11567";-77,416667;-6,716667;186;925
"11568";-77,416667;-6,716667;186;925
"11569";-77,416667;-6,716667;186;925
"11570";-77,416667;-6,716667;186;925
"11571";-77,416667;-6,716667;186;925
"11572";-77,416667;-6,716667;186;925
"11573";-77,416667;-6,716667;186;925
"11574";-77,416667;-6,716667;186;925
"11575";-77,416667;-6,716667;186;925
"11576";-77,416667;-6,716667;186;925
"11577";-77,416667;-6,716667;186;925
"11578";-77,416667;-6,716667;186;925
"11579";-77,416667;-6,716667;186;925
"11580";-77,416667;-6,716667;186;925
"11581";-77,416667;-6,716667;186;925
"11582";-77,416667;-6,716667;186;925
"11583";-77,416667;-6,716667;186;925
"11584";-77,416667;-6,716667;186;925
"11585";-77,416667;-6,716667;186;925
"11586";-77,416667;-6,716667;186;925
"11587";-77,416667;-6,716667;186;925
"11588";-77,416667;-6,716667;186;925
"11589";-77,416667;-6,716667;186;925
"11590";-77,416667;-6,716667;186;925
"11591";-77,416667;-6,716667;186;925
"11592";-77,416667;-6,716667;186;925
"11593";-77,416667;-6,716667;186;925
"11594";-77,416667;-6,716667;186;925
"11595";-77,416667;-6,716667;186;925
"11596";-77,416667;-6,716667;186;925
"11597";-77,416667;-6,716667;186;925
"11598";-77,416667;-6,716667;186;925
"11599";-77,416667;-6,716667;186;925
"11600";-77,416667;-6,716667;186;925
"11601";-77,416667;-6,716667;186;925
"11602";-77,416667;-6,716667;186;925
"11603";-77,416667;-6,716667;186;925
"11604";-77,416667;-6,716667;186;925
"11605";-77,416667;-6,716667;186;925
"11606";-77,416667;-6,716667;186;925
"11607";-77,416667;-6,716667;186;925
"11608";-77,416667;-6,716667;186;925
"11609";-77,416667;-6,716667;186;925
"11610";-77,416667;-6,716667;186;925
"11611";-77,416667;-6,716667;186;925
"11612";-77,416667;-6,716667;186;925
"11613";-77,416667;-6,716667;186;925
"11614";-77,416667;-6,716667;186;925
"11615";-77,416667;-6,716667;186;925
"11616";-77,416667;-6,716667;186;925
"11617";-77,416667;-6,716667;186;925
"11618";-77,416667;-6,716667;186;925
"11619";-77,416667;-6,716667;186;925
"11620";-77,416667;-6,716667;186;925
"11621";-77,416667;-6,716667;186;925
"11622";-77,416667;-6,716667;186;925
"11623";-77,416667;-6,716667;186;925
"11624";-77,416667;-6,716667;186;925
"11625";-77,416667;-6,716667;186;925
"11626";-77,416667;-6,716667;186;925
"11627";-77,416667;-6,716667;186;925
"11628";-77,416667;-6,716667;186;925
"11629";-77,416667;-6,716667;186;925
"11630";-77,416667;-6,716667;186;925
"11631";-77,416667;-6,716667;186;925
"11632";-77,416667;-6,716667;186;925
"11633";-77,416667;-6,716667;186;925
"11634";-77,416667;-6,716667;186;925
"11635";-77,416667;-6,716667;186;925
"11636";-77,416667;-6,716667;186;925
"11637";-77,416667;-6,716667;186;925
"11638";-77,416667;-6,716667;186;925
"11639";-77,416667;-6,716667;186;925
"11640";-77,416667;-6,716667;186;925
"11641";-77,416667;-6,716667;186;925
"11642";-77,416667;-6,716667;186;925
"11643";-77,416667;-6,716667;186;925
"11644";-77,416667;-6,716667;186;925
"11645";-77,416667;-6,716667;186;925
"11646";-77,416667;-6,716667;186;925
"11647";-77,416667;-6,716667;186;925
"11648";-77,416667;-6,716667;186;925
"11649";-77,416667;-6,716667;186;925
"11650";-77,416667;-6,716667;186;925
"11651";-77,416667;-6,716667;186;925
"11652";-77,416667;-6,716667;186;925
"11653";-77,416667;-6,716667;186;925
"11654";-77,416667;-6,716667;186;925
"11655";-77,416667;-6,716667;186;925
"11656";-77,416667;-6,716667;186;925
"11657";-77,416667;-6,716667;186;925
"11658";-77,416667;-6,716667;186;925
"11659";-77,416667;-6,716667;186;925
"11660";-77,416667;-6,716667;186;925
"11661";-77,416667;-6,716667;186;925
"11662";-77,416667;-6,716667;186;925
"11663";-77,416667;-6,716667;186;925
"11664";-77,416667;-6,716667;186;925
"11665";-77,416667;-6,716667;186;925
"11666";-77,416667;-6,716667;186;925
"11667";-77,416667;-6,716667;186;925
"11668";-77,416667;-6,716667;186;925
"11669";-77,416667;-6,716667;186;925
"11670";-77,416667;-6,716667;186;925
"11671";-77,416667;-6,716667;186;925
"11672";-77,416667;-6,716667;186;925
"11673";-77,416667;-6,716667;186;925
"11674";-77,416667;-6,716667;186;925
"11675";-77,416667;-6,716667;186;925
"11676";-77,416667;-6,716667;186;925
"11677";-77,416667;-6,716667;186;925
"11678";-77,416667;-6,716667;186;925
"11679";-77,416667;-6,716667;186;925
"11680";-77,416667;-6,716667;186;925
"11681";-77,416667;-6,716667;186;925
"11682";-77,416667;-6,716667;186;925
"11683";-77,416667;-6,716667;186;925
"11684";-77,416667;-6,716667;186;925
"11685";-77,416667;-6,716667;186;925
"11686";-77,416667;-6,716667;186;925
"11687";-77,416667;-6,716667;186;925
"11688";-77,416667;-6,716667;186;925
"11689";-77,416667;-6,716667;186;925
"11690";-77,416667;-6,716667;186;925
"11691";-77,416667;-6,716667;186;925
"11692";-77,416667;-6,716667;186;925
"11693";-77,416667;-6,716667;186;925
"11694";-77,416667;-6,716667;186;925
"11695";-77,416667;-6,716667;186;925
"11696";-77,416667;-6,716667;186;925
"11697";-77,416667;-6,716667;186;925
"11698";-77,416667;-6,716667;186;925
"11699";-77,416667;-6,716667;186;925
"11700";-77,416667;-6,716667;186;925
"11701";-77,416667;-6,716667;186;925
"11702";-77,416667;-6,716667;186;925
"11703";-77,416667;-6,716667;186;925
"11704";-77,416667;-6,716667;186;925
"11705";-77,416667;-6,716667;186;925
"11706";-77,416667;-6,716667;186;925
"11707";-77,416667;-6,716667;186;925
"11708";-77,416667;-6,716667;186;925
"11709";-77,416667;-6,716667;186;925
"11710";-77,416667;-6,716667;186;925
"11711";-77,416667;-6,716667;186;925
"11712";-77,416667;-6,716667;186;925
"11713";-77,416667;-6,716667;186;925
"11714";-77,416667;-6,716667;186;925
"11715";-77,416667;-6,716667;186;925
"11716";-77,416667;-6,716667;186;925
"11717";-77,416667;-6,716667;186;925
"11718";-77,416667;-6,716667;186;925
"11719";-77,416667;-6,716667;186;925
"11720";-77,416667;-6,716667;186;925
"11721";-77,416667;-6,716667;186;925
"11722";-77,416667;-6,716667;186;925
"11723";-77,416667;-6,716667;186;925
"11724";-77,416667;-6,716667;186;925
"11725";-77,416667;-6,716667;186;925
"11726";-77,416667;-6,716667;186;925
"11727";-77,416667;-6,716667;186;925
"11728";-77,416667;-6,716667;186;925
"11729";-77,416667;-6,716667;186;925
"11730";-77,416667;-6,716667;186;925
"11731";-77,416667;-6,716667;186;925
"11732";-77,416667;-6,716667;186;925
"11733";-77,416667;-6,716667;186;925
"11734";-77,416667;-6,716667;186;925
"11735";-77,416667;-6,716667;186;925
"11736";-77,416667;-6,716667;186;925
"11737";-77,416667;-6,716667;186;925
"11738";-77,416667;-6,716667;186;925
"11739";-77,416667;-6,716667;186;925
"11740";-77,416667;-6,716667;186;925
"11741";-77,416667;-6,716667;186;925
"11742";-77,416667;-6,716667;186;925
"11743";-77,416667;-6,716667;186;925
"11744";-77,416667;-6,716667;186;925
"11745";-77,416667;-6,716667;186;925
"11746";-77,416667;-6,716667;186;925
"11747";-77,416667;-6,716667;186;925
"11748";-77,416667;-6,716667;186;925
"11749";-77,416667;-6,716667;186;925
"11750";-77,416667;-6,716667;186;925
"11751";-77,416667;-6,716667;186;925
"11752";-77,416667;-6,716667;186;925
"11753";-77,416667;-6,716667;186;925
"11754";-77,416667;-6,716667;186;925
"11755";-77,416667;-6,716667;186;925
"11756";-77,416667;-6,716667;186;925
"11757";-77,416667;-6,716667;186;925
"11758";-77,416667;-6,716667;186;925
"11759";-77,416667;-6,716667;186;925
"11760";-77,416667;-6,716667;186;925
"11761";-77,416667;-6,716667;186;925
"11762";-77,416667;-6,716667;186;925
"11763";-77,416667;-6,716667;186;925
"11764";-77,416667;-6,716667;186;925
"11765";-77,416667;-6,716667;186;925
"11766";-77,416667;-6,716667;186;925
"11767";-77,416667;-6,716667;186;925
"11768";-77,416667;-6,716667;186;925
"11769";-77,416667;-6,716667;186;925
"11770";-77,416667;-6,716667;186;925
"11771";-77,416667;-6,716667;186;925
"11772";-77,416667;-6,716667;186;925
"11773";-77,416667;-6,716667;186;925
"11774";-77,416667;-6,716667;186;925
"11775";-77,416667;-6,716667;186;925
"11776";-77,416667;-6,716667;186;925
"11777";-77,416667;-6,716667;186;925
"11778";-77,416667;-6,716667;186;925
"11779";-77,416667;-6,716667;186;925
"11780";-77,416667;-6,716667;186;925
"11781";-77,416667;-6,716667;186;925
"11782";-77,416667;-6,716667;186;925
"11783";-77,416667;-6,716667;186;925
"11784";-77,416667;-6,716667;186;925
"11785";-77,416667;-6,716667;186;925
"11786";-77,416667;-6,716667;186;925
"11787";-77,416667;-6,716667;186;925
"11788";-77,416667;-6,716667;186;925
"11789";-77,416667;-6,716667;186;925
"11790";-77,416667;-6,716667;186;925
"11791";-77,416667;-6,716667;186;925
"11792";-77,416667;-6,716667;186;925
"11793";-77,416667;-6,716667;186;925
"11794";-77,416667;-6,716667;186;925
"11795";-77,416667;-6,716667;186;925
"11796";-77,416667;-6,716667;186;925
"11797";-77,416667;-6,716667;186;925
"11798";-77,416667;-6,716667;186;925
"11799";-77,416667;-6,716667;186;925
"11800";-77,416667;-6,716667;186;925
"11801";-77,416667;-6,716667;186;925
"11802";-77,416667;-6,716667;186;925
"11803";-77,416667;-6,716667;186;925
"11804";-77,416667;-6,716667;186;925
"11805";-77,416667;-6,716667;186;925
"11806";-77,416667;-6,716667;186;925
"11807";-77,416667;-6,716667;186;925
"11808";-77,416667;-6,716667;186;925
"11809";-77,416667;-6,716667;186;925
"11810";-77,416667;-6,716667;186;925
"11811";-77,416667;-6,716667;186;925
"11812";-77,416667;-6,716667;186;925
"11813";-77,416667;-6,716667;186;925
"11814";-77,416667;-6,716667;186;925
"11815";-77,416667;-6,716667;186;925
"11816";-77,416667;-6,716667;186;925
"11817";-77,416667;-6,716667;186;925
"11818";-77,416667;-6,716667;186;925
"11819";-77,416667;-6,716667;186;925
"11820";-77,416667;-6,716667;186;925
"11821";-77,416667;-6,716667;186;925
"11822";-77,416667;-6,716667;186;925
"11823";-77,416667;-6,716667;186;925
"11824";-77,416667;-6,716667;186;925
"11825";-77,416667;-6,716667;186;925
"11826";-77,416667;-6,716667;186;925
"11827";-77,416667;-6,716667;186;925
"11828";-77,416667;-6,716667;186;925
"11829";-77,416667;-6,716667;186;925
"11830";-77,416667;-6,716667;186;925
"11831";-77,416667;-6,716667;186;925
"11832";-77,416667;-6,716667;186;925
"11833";-77,416667;-6,716667;186;925
"11834";-77,416667;-6,716667;186;925
"11835";-77,416667;-6,716667;186;925
"11836";-77,416667;-6,716667;186;925
"11837";-77,416667;-6,716667;186;925
"11838";-77,416667;-6,716667;186;925
"11839";-77,416667;-6,716667;186;925
"11840";-77,416667;-6,716667;186;925
"11841";-77,416667;-6,716667;186;925
"11842";-77,416667;-6,716667;186;925
"11843";-77,416667;-6,716667;186;925
"11844";-77,416667;-6,716667;186;925
"11845";-77,416667;-6,716667;186;925
"11846";-77,416667;-6,716667;186;925
"11847";-77,416667;-6,716667;186;925
"11848";-77,416667;-6,716667;186;925
"11849";-77,416667;-6,716667;186;925
"11850";-77,416667;-6,716667;186;925
"11851";-77,416667;-6,716667;186;925
"11852";-77,416667;-6,716667;186;925
"11853";-77,416667;-6,716667;186;925
"11854";-77,416667;-6,716667;186;925
"11855";-77,416667;-6,716667;186;925
"11856";-77,416667;-6,716667;186;925
"11857";-77,416667;-6,716667;186;925
"11858";-77,416667;-6,716667;186;925
"11859";-77,416667;-6,716667;186;925
"11860";-77,416667;-6,716667;186;925
"11861";-64,916667;-0,583333;267;2548
"11862";-64,916667;-0,583333;267;2548
"11863";-64,916667;-0,583333;267;2548
"11864";-64,916667;-0,583333;267;2548
"11865";-64,916667;-0,583333;267;2548
"11866";-64,916667;-0,583333;267;2548
"11867";-64,916667;-0,583333;267;2548
"11868";-64,916667;-0,583333;267;2548
"11869";-64,916667;-0,583333;267;2548
"11870";-64,916667;-0,583333;267;2548
"11871";-64,916667;-0,583333;267;2548
"11872";-64,916667;-0,583333;267;2548
"11873";-64,916667;-0,583333;267;2548
"11874";-64,916667;-0,583333;267;2548
"11875";-64,916667;-0,583333;267;2548
"11876";-64,916667;-0,583333;267;2548
"11877";-64,916667;-0,583333;267;2548
"11878";-64,916667;-0,583333;267;2548
"11879";-64,916667;-0,583333;267;2548
"11880";-64,916667;-0,583333;267;2548
"11881";-64,916667;-0,583333;267;2548
"11882";-64,916667;-0,583333;267;2548
"11883";-64,916667;-0,583333;267;2548
"11884";-64,916667;-0,583333;267;2548
"11885";-64,916667;-0,583333;267;2548
"11886";-64,916667;-0,583333;267;2548
"11887";-64,916667;-0,583333;267;2548
"11888";-64,916667;-0,583333;267;2548
"11889";-64,916667;-0,583333;267;2548
"11890";-64,916667;-0,583333;267;2548
"11891";-64,916667;-0,583333;267;2548
"11892";-64,916667;-0,583333;267;2548
"11893";-64,916667;-0,583333;267;2548
"11894";-64,916667;-0,583333;267;2548
"11895";-64,916667;-0,583333;267;2548
"11896";-64,916667;-0,583333;267;2548
"11897";-64,916667;-0,583333;267;2548
"11898";-64,916667;-0,583333;267;2548
"11899";-64,916667;-0,583333;267;2548
"11900";-64,916667;-0,583333;267;2548
"11901";-64,916667;-0,583333;267;2548
"11902";-64,916667;-0,583333;267;2548
"11903";-64,916667;-0,583333;267;2548
"11904";-64,916667;-0,583333;267;2548
"11905";-64,916667;-0,583333;267;2548
"11906";-64,916667;-0,583333;267;2548
"11907";-64,916667;-0,583333;267;2548
"11908";-64,916667;-0,583333;267;2548
"11909";-64,916667;-0,583333;267;2548
"11910";-64,916667;-0,583333;267;2548
"11911";-64,916667;-0,583333;267;2548
"11912";-64,916667;-0,583333;267;2548
"11913";-64,916667;-0,583333;267;2548
"11914";-64,916667;-0,583333;267;2548
"11915";-64,916667;-0,583333;267;2548
"11916";-64,916667;-0,583333;267;2548
"11917";-64,916667;-0,583333;267;2548
"11918";-64,916667;-0,583333;267;2548
"11919";-64,916667;-0,583333;267;2548
"11920";-64,916667;-0,583333;267;2548
"11921";-64,916667;-0,583333;267;2548
"11922";-64,916667;-0,583333;267;2548
"11923";-64,916667;-0,583333;267;2548
"11924";-64,916667;-0,583333;267;2548
"11925";-64,916667;-0,583333;267;2548
"11926";-64,916667;-0,583333;267;2548
"11927";-64,916667;-0,583333;267;2548
"11928";-64,916667;-0,583333;267;2548
"11929";-64,916667;-0,583333;267;2548
"11930";-64,916667;-0,583333;267;2548
"11931";-64,916667;-0,583333;267;2548
"11932";-64,916667;-0,583333;267;2548
"11933";-64,916667;-0,583333;267;2548
"11934";-64,916667;-0,583333;267;2548
"11935";-64,916667;-0,583333;267;2548
"11936";-64,916667;-0,583333;267;2548
"11937";-64,916667;-0,583333;267;2548
"11938";-64,916667;-0,583333;267;2548
"11939";-64,916667;-0,583333;267;2548
"11940";-64,916667;-0,583333;267;2548
"11941";-64,916667;-0,583333;267;2548
"11942";-64,916667;-0,583333;267;2548
"11943";-64,916667;-0,583333;267;2548
"11944";-64,916667;-0,583333;267;2548
"11945";-64,916667;-0,583333;267;2548
"11946";-64,916667;-0,583333;267;2548
"11947";-64,916667;-0,583333;267;2548
"11948";-64,916667;-0,583333;267;2548
"11949";-64,916667;-0,583333;267;2548
"11950";-64,916667;-0,583333;267;2548
"11951";-64,916667;-0,583333;267;2548
"11952";-64,916667;-0,583333;267;2548
"11953";-64,916667;-0,583333;267;2548
"11954";-64,916667;-0,583333;267;2548
"11955";-64,916667;-0,583333;267;2548
"11956";-64,916667;-0,583333;267;2548
"11957";-64,916667;-0,583333;267;2548
"11958";-64,916667;-0,583333;267;2548
"11959";-64,916667;-0,583333;267;2548
"11960";-64,916667;-0,583333;267;2548
"11961";-64,916667;-0,583333;267;2548
"11962";-64,916667;-0,583333;267;2548
"11963";-64,916667;-0,583333;267;2548
"11964";-64,916667;-0,583333;267;2548
"11965";-64,916667;-0,583333;267;2548
"11966";-64,916667;-0,583333;267;2548
"11967";-64,916667;-0,583333;267;2548
"11968";-64,916667;-0,583333;267;2548
"11969";-64,916667;-0,583333;267;2548
"11970";-64,916667;-0,583333;267;2548
"11971";-64,916667;-0,583333;267;2548
"11972";-64,916667;-0,583333;267;2548
"11973";-64,916667;-0,583333;267;2548
"11974";-64,916667;-0,583333;267;2548
"11975";-64,916667;-0,583333;267;2548
"11976";-64,916667;-0,583333;267;2548
"11977";-64,916667;-0,583333;267;2548
"11978";-64,916667;-0,583333;267;2548
"11979";-64,916667;-0,583333;267;2548
"11980";-64,916667;-0,583333;267;2548
"11981";-64,916667;-0,583333;267;2548
"11982";-64,916667;-0,583333;267;2548
"11983";-64,916667;-0,583333;267;2548
"11984";-64,916667;-0,583333;267;2548
"11985";-64,916667;-0,583333;267;2548
"11986";-64,916667;-0,583333;267;2548
"11987";-64,916667;-0,583333;267;2548
"11988";-64,916667;-0,583333;267;2548
"11989";-64,916667;-0,583333;267;2548
"11990";-64,916667;-0,583333;267;2548
"11991";-64,916667;-0,583333;267;2548
"11992";-64,916667;-0,583333;267;2548
"11993";-64,916667;-0,583333;267;2548
"11994";-64,916667;-0,583333;267;2548
"11995";-64,916667;-0,583333;267;2548
"11996";-64,916667;-0,583333;267;2548
"11997";-64,916667;-0,583333;267;2548
"11998";-64,916667;-0,583333;267;2548
"11999";-64,916667;-0,583333;267;2548
"12000";-64,916667;-0,583333;267;2548
"12001";-64,916667;-0,583333;267;2548
"12002";-64,916667;-0,583333;267;2548
"12003";-64,916667;-0,583333;267;2548
"12004";-64,916667;-0,583333;267;2548
