Loc;Lineage_Name;parasiteGenus;order;family;species;Host_Status;biomes;Location ID
-12.90198__-39.841985;DENPET03;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Caatinga;45
-12.90198__-39.841985;CYCYA01;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Caatinga;45
-12.90198__-39.841985;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_rufus;R;Caatinga;45
-12.90198__-39.841985;TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Caatinga;45
-12.90198__-39.841985;SPMAG06;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Caatinga;45
-12.90198__-39.841985;DENPET03;Plasmodium;Passeriformes;Vireonidae;Cyclarhis_gujanensis;R;Caatinga;45
-12.90198__-39.841985;DENPET03;Plasmodium;Passeriformes;Troglodytidae;Thryothorus_longirostris;R;Caatinga;45
-12.90198__-39.841985;DENPET03;Plasmodium;Passeriformes;Furnariidae;Synallaxis_frontalis;R;Caatinga;45
-12.90198__-39.841985;MYISWA01;Parahaemoproteus;Passeriformes;Tyrannidae;Myiarchus_swainsoni;PM;Caatinga;45
-12.90198__-39.841985;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_rufus;R;Caatinga;45
-12.90198__-39.841985;ZOCAP01;Parahaemoproteus;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Caatinga;45
-12.90198__-39.841985;VOLJAC03;Plasmodium;Passeriformes;Emberizidae;Coryphospingus_pileatus;R;Caatinga;45
-12.90198__-39.841985;TURLEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Caatinga;45
-12.90198__-39.841985;MYISWA01;Parahaemoproteus;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Caatinga;45
-12.90198__-39.841985;COLPAS04;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Caatinga;45
-12.90198__-39.841985;COLSQU04;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Caatinga;45
-12.90198__-39.841985;COLPAS04;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Caatinga;45
-12.90198__-39.841985;LEPRUF02;Haemoproteus;Columbiformes;Columbidae;Patagioenas_plumbea;R;Caatinga;45
-12.90198__-39.841985;TARMAJ01;Plasmodium;Passeriformes;Thamnophilidae;Taraba_major;R;Caatinga;45
-12.90198__-39.841985;COLPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Caatinga;45
-12.90198__-39.841985;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Tangara_cayana;R;Caatinga;45
-12.90198__-39.841985;DENPET03;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Emberizidae;Coryphospingus_pileatus;R;Caatinga;45
-12.90198__-39.841985;COLSU04;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Troglodytidae;Troglodytes_aedon;M;Caatinga;45
-12.90198__-39.841985;VOLJAC02;Plasmodium;Passeriformes;Troglodytidae;Thryothorus_longirostris;R;Caatinga;45
-12.90198__-39.841985;DENCER02;Parahaemoproteus;Passeriformes;Tyrannidae;Camptostoma_obsoletum;R;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_swainsoni;PM;Caatinga;45
-12.90198__-39.841985;COLSQU03;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Caatinga;45
-12.90198__-39.841985;MYISWA01;Parahaemoproteus;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Caatinga;45
-12.90198__-39.841985;MYISWA01;Parahaemoproteus;Passeriformes;Tyrannidae;Myiopagis_viridicata;PM;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Pitangus_sulphuratus;PM;Caatinga;45
-12.90198__-39.841985;COLSQU03;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Caatinga;45
-12.90198__-39.841985;HEMGUI01;Parahaemoproteus;Passeriformes;Thraupidae;Hemithraupis_guira;R;Caatinga;45
-12.90198__-39.841985;PADOM09;Plasmodium;Passeriformes;Furnariidae;Furnarius_leucopus;R;Caatinga;45
-12.90198__-39.841985;FURLEU02;Parahaemoproteus;Passeriformes;Furnariidae;Furnarius_leucopus;R;Caatinga;45
-12.90198__-39.841985;FURLEU01;Plasmodium;Passeriformes;Emberizidae;Coryphospingus_pileatus;R;Caatinga;45
-12.90198__-39.841985;TACRUF01;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_rufus;R;Caatinga;45
-13.8__-59.683333;TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;LEPCOR03;Parahaemoproteus;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;65
-13.8__-59.683333;TACPHO01;Plasmodium;Passeriformes;Pipridae;Xenopipo_atronitens;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;TACPHO01;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;LEPCOR03;Parahaemoproteus;Passeriformes;Pipridae;Machaeropterus_pyrocephalus;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;HYPCAN02;Plasmodium;Passeriformes;Thamnophilidae;Hypocnemis_cantator;R;Amazonia;65
-13.8__-59.683333;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_nattereri;R;Amazonia;65
-13.8__-59.683333;THASAT10;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;65
-13.8__-59.683333;PIPCHL01;Plasmodium;Passeriformes;Pipridae;Piprites_chloris;R;Amazonia;65
-13.8__-59.683333;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;65
-13.8__-59.683333;LEPCOR03;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_parvirostris;PM;Amazonia;65
-13.8__-59.683333;MACPYR02;Plasmodium;Passeriformes;Pipridae;Machaeropterus_pyrocephalus;R;Amazonia;65
-13.8__-59.683333;LEPCOR03;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_parvirostris;PM;Amazonia;65
-13.8__-59.683333;CYCYAN01;Parahaemoproteus;Passeriformes;Thraupidae;Cyanerpes_cyaneus;R;Amazonia;65
-13.8__-59.683333;WILPOE19;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;65
-13.8__-59.683333;CLAPRE01;Haemoproteus;Columbiformes;Columbidae;Claravis_pretiosa;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Dendrocolaptidae;Glyphorynchus_spirurus;R;Amazonia;65
-13.8__-59.683333;XENATR01;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_phoenicius;R;Amazonia;65
-13.8__-59.683333;MACPYR01;Plasmodium;Passeriformes;Pipridae;Xenopipo_atronitens;R;Amazonia;65
-13.8__-59.683333;MACPYR01;Plasmodium;Passeriformes;Thamnophilidae;Hypocnemis_cantator;R;Amazonia;65
-13.8__-59.683333;LEPNAT01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_nattereri;R;Amazonia;65
-13.8__-59.683333;LEPNAT01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_nattereri;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_fuliginosa;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_fuliginosa;R;Amazonia;65
-13.8__-59.683333;WILPOE19;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;65
-13.8__-59.683333;TURAMA03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Amazonia;65
-13.8__-59.683333;MACPYR01;Plasmodium;Passeriformes;Pipridae;Machaeropterus_pyrocephalus;R;Amazonia;65
-13.8__-59.683333;THACAE09;Plasmodium;Passeriformes;Thamnophilidae;Thamnomanes_caesius;R;Amazonia;65
-13.8__-59.683333;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_nattereri;R;Amazonia;65
-13.8__-59.683333;MACPYR01;Plasmodium;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Thamnophilidae;Myrmoborus_myotherinus;R;Amazonia;65
-13.8__-59.683333;GLYSPI06;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_fuliginosa;R;Amazonia;65
-14.4510092__-43.5630135;COSQU01;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;40
-14.4510092__-43.5630135;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Cerrado;40
-14.4510092__-43.5630135;DENPET03;Plasmodium;Passeriformes;Troglodytidae;Cantorchilus_longirostris;R;Cerrado;40
-14.4510092__-43.5630135;BAFLA03;Plasmodium;Passeriformes;Vireonidae;Hylophilus_amaurocephalus;R;Cerrado;40
-14.4510092__-43.5630135;COSQU01;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;40
-14.4510092__-43.5630135;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Cerrado;40
-14.4510092__-43.5630135;COTAL01;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Cerrado;40
-14.4510092__-43.5630135;FOLEU01;Parahaemoproteus;Passeriformes;Furnariidae;Furnarius_leucopus;R;Cerrado;40
-14.4510092__-43.5630135;LERUF01;Haemoproteus;Columbiformes;Columbidae;Leptotila_verreauxi;R;Cerrado;40
-14.4510092__-43.5630135;TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;40
-14.4510092__-43.5630135;GALLUS01;Plasmodium;Passeriformes;Thamnophilidae;Sakesphorus_cristatus;R;Cerrado;40
-14.4510092__-43.5630135;COLIN05;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Cerrado;40
-14.4510092__-43.5630135;COLIN05;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Cerrado;40
-14.4510092__-43.5630135;COLIN05;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Cerrado;40
-14.4510092__-43.5630135;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Cerrado;40
-14.50911__-43.59298;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Coereba_flaveola;R;Cerrado;41
-14.50911__-43.59298;Plasmodiumnucleophilum;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;BAFLA04;Plasmodium;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;PHPAT01;Plasmodium;Passeriformes;Thraupidae;Paroaria_dominicana;R;Cerrado;41
-14.50911__-43.59298;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Thlypopsis_sordida;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;41
-14.50911__-43.59298;Plasmodiumnucleophilum;Plasmodium;Passeriformes;Passerellidae;Ammodramus_humeralis;R;Cerrado;41
-14.50911__-43.59298;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;PAPOL02;Parahaemoproteus;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;PHPAT01;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;41
-14.50911__-43.59298;Plasmodiumnucleophilum;Plasmodium;Piciformes;Picidae;Colaptes_melanochloros;R;Cerrado;41
-14.50911__-43.59298;COTAL01;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Cerrado;41
-14.50911__-43.59298;PHPAT01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;PAPOL07;Parahaemoproteus;Passeriformes;Thamnophilidae;Thamnophilus_pelzelni;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;Plasmodiumnucleophilum;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Dendrocolaptidae;Campylorhamphus_trochilirostris;R;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thamnophilidae;Sakesphorus_cristatus;R;Cerrado;41
-14.50911__-43.59298;THPEL01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_pelzelni;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Cerrado;41
-14.50911__-43.59298;CMV-2012haplotypeH2;Plasmodium;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;41
-14.50911__-43.59298;PAPOL07;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;THPEL01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_pelzelni;R;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Tyrannidae;Camptostoma_obsoletum;R;Cerrado;41
-14.50911__-43.59298;MYMAC02;Parahaemoproteus;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;41
-14.50911__-43.59298;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Cerrado;41
-14.50911__-43.59298;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Myiopagis_viridicata;PM;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;FOMEL01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Cerrado;41
-14.50911__-43.59298;BAHYP01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;PAMIT01;Plasmodium;Columbiformes;Columbidae;Leptotila_verreauxi;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;FOMEL01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Cerrado;41
-14.50911__-43.59298;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Myiopagis_viridicata;PM;Cerrado;41
-14.50911__-43.59298;TRMUS02;Plasmodium;Passeriformes;Troglodytidae;Troglodytes_musculus;R;Cerrado;41
-14.50911__-43.59298;PADOM09;Plasmodium;Passeriformes;Furnariidae;Synallaxis_scutata;R;Cerrado;41
-14.50911__-43.59298;COTAL01;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Cerrado;41
-14.50911__-43.59298;MYMAC03;Parahaemoproteus;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;41
-14.50911__-43.59298;PAMIT01;Plasmodium;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;41
-14.50911__-43.59298;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;41
-14.50911__-43.59298;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;LEVER03;Plasmodium;Columbiformes;Columbidae;Leptotila_verreauxi;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;COSQU03;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;41
-14.50911__-43.59298;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;TRMUS03;Plasmodium;Passeriformes;Troglodytidae;Troglodytes_musculus;R;Cerrado;41
-14.50911__-43.59298;PADOM09;Plasmodium;Passeriformes;Passerellidae;Ammodramus_humeralis;R;Cerrado;41
-14.50911__-43.59298;PAPOL07;Parahaemoproteus;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;FOMEL02;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Cerrado;41
-14.50911__-43.59298;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;HESEL01;Plasmodium;Passeriformes;Thamnophilidae;Herpsilochmus_sellowi;R;Cerrado;41
-14.50911__-43.59298;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Cerrado;41
-14.50911__-43.59298;COSQU04;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;41
-14.50911__-43.59298;COPIL01;Parahaemoproteus;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.50911__-43.59298;COSQU02;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;41
-14.50911__-43.59298;FOMEL03;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Cerrado;41
-14.50911__-43.59298;COPIC01;Haemoproteus;Passeriformes;Thraupidae;Lanio_pileatus;R;Cerrado;41
-14.866667__-59;PADOM09;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_phoenicius;R;Cerrado;100
-14.866667__-59;LEPCOR03;Parahaemoproteus;Passeriformes;Pipridae;Machaeropterus_pyrocephalus;R;Cerrado;100
-14.866667__-59;TOLFLA02;Plasmodium;Passeriformes;Tyrannidae;Tolmomyias_flaviventris;R;Cerrado;100
-14.866667__-59;TULEU03;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;100
-14.866667__-59;FURLEU01;Plasmodium;Passeriformes;Thraupidae;Thraupis_sayaca;R;Cerrado;100
-14.866667__-59;PADOM11;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_phoenicius;R;Cerrado;100
-14.866667__-59;GLYSPI06;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;100
-14.866667__-59;MACPYR01;Plasmodium;Passeriformes;Pipridae;Manacus_manacus;R;Cerrado;100
-14.866667__-59;TULEU06;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;100
-14.866667__-59;PADOM11;Plasmodium;Passeriformes;Thraupidae;Thlypopsis_sordida;R;Cerrado;100
-14.866667__-59;LEPCOR03;Parahaemoproteus;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Cerrado;100
-14.866667__-59;GLYSPI06;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;100
-15.166667__-45.733333;CAOBS01;Plasmodium;Passeriformes;Icteridae;Gnorimopsar_chopi;R;Cerrado;55
-15.166667__-45.733333;CAOBS01;Plasmodium;Passeriformes;Icteridae;Gnorimopsar_chopi;R;Cerrado;55
-15.166667__-45.733333;CYCGUJ01;Plasmodium;Passeriformes;Vireonidae;Cyclarhis_gujanensis;R;Cerrado;55
-15.166667__-45.733333;DENPET03;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;ZONCAP03;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;DENPET03;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;THATOR01;Parahaemoproteus;Passeriformes;Thamnophilidae;Thamnophilus_torquatus;R;Cerrado;55
-15.166667__-45.733333;PADOM09;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;PADOM11;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;FURLEU01;Plasmodium;Passeriformes;Thraupidae;Tangara_cayana;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;DENPET03;Plasmodium;Passeriformes;Furnariidae;Schoeniophylax_phryganophilus;R;Cerrado;55
-15.166667__-45.733333;PADOM09;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Emberizidae;Ammodramus_humeralis;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;ZONCAP04;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;PADOM11;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Icteridae;Gnorimopsar_chopi;R;Cerrado;55
-15.166667__-45.733333;DENPET03;Plasmodium;Passeriformes;Thraupidae;Cypsnagra_hirundinacea;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
-15.166667__-45.733333;EMPOBE02;Parahaemoproteus;Passeriformes;Thraupidae;Schistochlamys_ruficapillus;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;CYPHIR03;Parahaemoproteus;Passeriformes;Thraupidae;Cypsnagra_hirundinacea;R;Cerrado;55
-15.166667__-45.733333;PADOM11;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;DENPET03;Plasmodium;Passeriformes;Emberizidae;Ammodramus_humeralis;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;CYPHIR04;Parahaemoproteus;Passeriformes;Thraupidae;Cypsnagra_hirundinacea;R;Cerrado;55
-15.166667__-45.733333;NEOFAS08;Plasmodium;Passeriformes;Thraupidae;Neothraupis_fasciata;R;Cerrado;55
-15.166667__-45.733333;COLPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Cerrado;55
-15.166667__-45.733333;NEOFAS01;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Cerrado;55
